태양광명,호기,년월일,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
부산복합운동장,1,2017-06-14,0,0,0,0,0,0.18,4.752,12.42,34.92,62.82,93.888,123.444,129.852,121.788,91.044,58.572,30.456,11.376,3.744,0,0,0,0,0
부산복합운동장,1,2017-06-15,0,0,0,0,0,0.036,3.348,10.08,33.012,63.288,94.14,118.728,121.356,113.328,85.176,55.944,28.944,11.124,3.384,0.036,0,0,0,0
부산복합운동장,1,2017-06-16,0,0,0,0,0,0.684,7.668,13.788,33.768,63.828,96.372,124.848,130.572,123.768,92.988,60.48,31.716,11.16,3.636,0.036,0,0,0,0
부산복합운동장,1,2017-06-17,0,0,0,0,0,0.288,5.652,14.364,33.552,59.688,88.236,112.572,122.364,115.956,82.584,57.492,30.204,14.616,5.58,0.144,0,0,0,0
부산복합운동장,1,2017-06-18,0,0,0,0,0,0.324,6.192,14.544,32.94,59.112,89.136,115.956,124.56,117.468,89.46,56.808,30.348,13.032,4.572,0.072,0,0,0,0
부산복합운동장,1,2017-06-19,0,0,0,0,0,0.216,6.516,14.292,32.616,58.68,86.616,113.796,118.872,108.9,83.952,58.716,31.932,13.644,6.264,0.144,0,0,0,0
부산복합운동장,1,2017-06-20,0,0,0,0,0,0.108,5.508,14.112,19.8,29.628,29.412,43.596,35.892,25.992,20.412,13.68,2.124,0.036,0,0,0,0,0,0
부산복합운동장,1,2017-06-21,0,0,0,0,0,0,2.628,11.16,33.48,61.56,93.204,106.812,125.82,109.296,82.296,47.628,30.456,17.856,6.372,0,0,0,0,0
부산복합운동장,1,2017-06-22,0,0,0,0,0,0.648,4.572,15.948,33.48,61.488,75.708,90.432,127.368,119.448,92.772,59.076,31.824,13.86,4.68,0.144,0,0,0,0
부산복합운동장,1,2017-06-23,0,0,0,0,0,0,4.032,13.716,32.796,56.592,90.18,110.772,121.248,115.092,84.636,49.248,32.04,18.504,6.372,0.108,0,0,0,0
부산복합운동장,1,2017-06-24,0,0,0,0,0,0.936,9.936,20.556,33.552,56.736,80.064,61.92,25.056,24.984,61.524,20.124,13.932,11.844,5.364,0.072,0,0,0,0
부산복합운동장,1,2017-06-25,0,0,0,0,0,0,5.292,19.8,33.192,47.412,42.696,56.016,61.56,39.96,37.764,51.336,31.248,20.628,5.436,0.036,0,0,0,0
부산복합운동장,1,2017-06-26,0,0,0,0,0,0,1.008,9.432,24.84,31.428,55.764,87.948,45.972,41.472,38.772,41.148,29.808,17.964,3.24,0.108,0,0,0,0
부산복합운동장,1,2017-06-27,0,0,0,0,0,0,0.036,12.528,34.848,33.624,29.52,80.568,88.812,87.552,44.748,46.296,36.072,20.448,3.564,0,0,0,0,0
부산복합운동장,1,2017-06-28,0,0,0,0,0,0.108,5.616,14.832,33.516,58.356,86.22,112.788,120.42,112.32,75.492,42.444,33.408,16.812,3.852,0,0,0,0,0
부산복합운동장,1,2017-06-29,0,0,0,0,0,0.036,3.348,11.052,24.408,29.196,23.22,22.284,34.128,19.152,13.464,13.824,7.092,4.572,0.648,0,0,0,0,0
부산복합운동장,1,2017-06-30,0,0,0,0,0,0,2.664,8.856,21.528,32.508,58.032,82.764,60.336,103.644,69.912,42.48,20.592,17.244,3.384,0.036,0,0,0,0
부산복합운동장,1,2017-07-01,0,0,0,0,0,0.072,2.736,12.96,22.176,22.896,26.244,50.4,57.168,107.244,82.548,63.108,30.204,8.28,2.484,0,0,0,0,0
부산복합운동장,1,2017-07-02,0,0,0,0,0,0.036,3.636,17.496,27.36,43.128,36.936,15.912,11.7,15.588,40.104,40.464,20.556,11.952,6.984,0.072,0,0,0,0
부산복합운동장,1,2017-07-03,0,0,0,0,0,0,0.468,4.14,11.664,19.872,36.72,53.604,65.196,49.176,42.084,32.148,17.064,12.816,6.012,0,0,0,0,0
부산복합운동장,1,2017-07-04,0,0,0,0,0,0,0,3.816,6.012,9.684,23.436,96.588,89.1,66.924,81.108,37.476,10.728,10.008,0.54,0,0,0,0,0
부산복합운동장,1,2017-07-05,0,0,0,0,0,0,1.008,10.116,14.292,28.62,49.752,93.852,97.452,83.916,67.176,42.48,29.556,15.48,4.644,0.036,0,0,0,0
부산복합운동장,1,2017-07-06,0,0,0,0,0,0.072,3.6,9.576,29.124,36.72,59.652,52.092,29.628,43.596,39.924,15.552,10.044,1.188,0,0,0,0,0,0
부산복합운동장,1,2017-07-07,0,0,0,0,0,0,5.472,15.012,18.54,27.756,24.012,23.076,25.956,24.516,24.768,30.276,10.008,9.864,0.54,0,0,0,0,0
부산복합운동장,1,2017-07-08,0,0,0,0,0,0.072,3.492,14.184,20.448,45.792,48.42,29.556,56.412,33.192,20.556,29.772,15.12,17.388,1.44,0,0,0,0,0
부산복합운동장,1,2017-07-09,0,0,0,0,0,0,4.176,13.032,28.656,24.12,52.848,88.704,121.284,104.76,80.892,55.26,28.044,15.264,1.404,0.144,0,0,0,0
부산복합운동장,1,2017-07-10,0,0,0,0,0,0,0.324,2.052,3.852,8.928,14.148,20.268,22.212,6.66,6.12,8.1,6.444,1.044,0,0,0,0,0,0
부산복합운동장,1,2017-07-11,0,0,0,0,0,0,2.664,15.696,28.98,43.2,53.568,51.084,49.608,32.652,17.568,16.92,19.656,9.324,2.484,0,0,0,0,0
부산복합운동장,1,2017-07-12,0,0,0,0,0,0.036,4.716,14.256,30.456,56.952,85.752,110.988,118.836,110.556,86.328,56.376,31.392,13.608,4.788,0.036,0,0,0,0
부산복합운동장,1,2017-07-13,0,0,0,0,0,0,3.636,12.348,30.24,58.248,88.452,116.28,125.64,119.808,93.348,61.056,34.884,12.924,7.74,0.036,0,0,0,0
부산복합운동장,1,2017-07-14,0,0,0,0,0,0.108,2.52,9.972,32.58,60.3,43.992,77.544,116.28,114.228,90.396,58.68,27.468,17.532,3.096,0,0,0,0,0
부산복합운동장,1,2017-07-15,0,0,0,0,0,0,4.644,4.968,18.972,32.508,48.888,79.128,98.172,64.296,52.2,44.064,38.268,14.22,7.416,0.36,0,0,0,0
부산복합운동장,1,2017-07-16,0,0,0,0,0,0,4.068,14.076,25.524,58.32,79.812,86.076,62.172,106.524,90.54,59.148,29.376,8.748,2.412,0.036,0,0,0,0
부산복합운동장,1,2017-07-17,0,0,0,0,0,0,3.168,17.46,27.576,33.012,67.104,100.764,115.884,88.488,74.052,36.468,21.492,5.148,0.036,0,0,0,0,0
부산복합운동장,1,2017-07-18,0,0,0,0,0,0,5.184,16.74,20.7,16.56,49.32,91.44,35.964,22.104,13.68,37.44,30.672,16.704,4.464,0.072,0,0,0,0
부산복합운동장,1,2017-07-19,0,0,0,0,0,0,3.492,14.652,29.052,56.052,85.032,55.152,94.32,107.172,86.22,57.96,32.652,13.896,4.14,0.144,0,0,0,0
부산복합운동장,1,2017-07-20,0,0,0,0,0,0,4.068,13.572,30.42,55.008,85.932,108.216,117.144,103.212,70.92,51.66,30.42,15.516,5.04,0.072,0,0,0,0
부산복합운동장,1,2017-07-21,0,0,0,0,0,0,3.204,14.364,31.464,53.748,83.304,96.192,118.98,112.788,86.472,57.852,30.204,16.056,6.948,0.144,0,0,0,0
부산복합운동장,1,2017-07-22,0,0,0,0,0,0,2.016,11.34,27.72,54.036,69.372,102.132,121.932,102.42,82.728,56.736,25.668,8.28,0.144,0,0,0,0,0
부산복합운동장,1,2017-07-23,0,0,0,0,0,0,7.488,20.232,28.692,47.844,74.88,80.748,97.812,84.744,53.604,23.868,24.156,7.956,2.736,0,0,0,0,0
부산복합운동장,1,2017-07-24,0,0,0,0,0,0,4.068,12.888,28.908,51.156,61.308,90.756,93.384,108,81.108,34.38,5.04,0,0.144,0,0,0,0,0
부산복합운동장,1,2017-07-25,0,0,0,0,0,0,5.436,18.936,23.832,24.552,27.9,31.86,36.576,28.764,19.368,6.552,4.752,3.528,0.18,0.036,0,0,0,0
부산복합운동장,1,2017-07-26,0,0,0,0,0,0,3.78,11.052,21.384,56.448,96.228,124.56,129.672,122.652,95.652,61.704,31.176,8.676,1.764,0,0,0,0,0
부산복합운동장,1,2017-07-27,0,0,0,0,0,0,1.044,6.768,28.296,59.796,90.792,119.16,127.152,122.184,95.508,62.388,30.852,8.316,1.656,0,0,0,0,0
부산복합운동장,1,2017-07-28,0,0,0,0,0,0,2.34,8.352,29.808,55.98,85.896,111.636,113.616,112.572,90.612,53.856,31.32,13.536,6.66,0.108,0,0,0,0
부산복합운동장,1,2017-07-29,0,0,0,0,0,0,2.952,13.14,19.152,48.6,69.732,79.236,100.872,63.792,78.912,28.008,24.228,6.912,1.224,0,0,0,0,0
부산복합운동장,1,2017-07-30,0,0,0,0,0,0,2.232,9.864,15.48,40.104,85.5,113.184,107.856,114.516,89.388,55.692,30.708,10.728,2.052,0,0,0,0,0
부산복합운동장,1,2017-07-31,0,0,0,0,0,0,4.968,15.12,25.56,47.592,50.58,79.38,91.872,68.688,70.272,40.788,31.356,14.508,2.808,0,0,0,0,0
부산복합운동장,1,2017-08-01,0,0,0,0,0,0,2.628,11.52,29.16,52.236,68.364,108.504,110.988,114.444,50.148,39.672,25.884,15.84,4.428,0,0,0,0,0
부산복합운동장,1,2017-08-02,0,0,0,0,0,0,1.368,11.232,23.868,41.796,55.008,55.98,64.152,88.416,89.352,59.544,30.564,12.348,2.736,0,0,0,0,0
부산복합운동장,1,2017-08-03,0,0,0,0,0,0,1.332,8.64,30.564,58.932,95.328,122.436,129.06,119.772,93.744,57.384,31.14,9.252,3.96,0,0,0,0,0
부산복합운동장,1,2017-08-04,0,0,0,0,0,0,0.504,6.264,27.972,59.256,90.864,120.276,126.468,117.288,89.784,59.292,29.016,7.452,1.404,0,0,0,0,0
부산복합운동장,1,2017-08-05,0,0,0,0,0,0,1.44,6.516,27.648,56.88,87.948,117.072,125.784,118.44,89.1,59.364,28.728,7.668,1.584,0,0,0,0,0
부산복합운동장,1,2017-08-06,0,0,0,0,0,0,0.396,5.832,27.936,59.076,91.44,119.412,125.496,119.736,92.7,59.436,27.864,6.696,0.936,0,0,0,0,0
부산복합운동장,1,2017-08-07,0,0,0,0,0,0,1.44,9.108,28.044,55.188,86.4,69.084,52.344,72.756,44.388,57.348,18.288,11.268,2.088,0,0,0,0,0
부산복합운동장,1,2017-08-08,0,0,0,0,0,0,4.392,12.924,29.016,49.392,80.424,113.112,104.4,63.936,62.712,38.268,17.928,18.216,2.34,0,0,0,0,0
부산복합운동장,1,2017-08-09,0,0,0,0,0,0,0.216,4.572,4.824,22.716,10.944,13.176,14.76,35.136,33.12,23.868,18.54,10.908,1.404,0,0,0,0,0
부산복합운동장,1,2017-08-10,0,0,0,0,0,0,0.828,7.92,11.772,21.276,64.62,90.792,87.984,39.024,52.524,52.884,26.604,9.936,2.664,0,0,0,0,0
부산복합운동장,1,2017-08-11,0,0,0,0,0,0,1.152,7.884,30.456,43.956,22.68,63.864,45.972,45.9,89.604,46.476,28.224,3.42,1.116,0,0,0,0,0
부산복합운동장,1,2017-08-12,0,0,0,0,0,0,0.576,7.56,30.276,58.824,65.304,69.192,62.676,59.904,54.072,36.612,23.184,10.332,1.98,0,0,0,0,0
부산복합운동장,1,2017-08-13,0,0,0,0,0,0,3.096,14.76,24.3,23.976,37.44,57.564,99.612,93.816,33.768,22.356,9.504,6.48,0.36,0,0,0,0,0
부산복합운동장,1,2017-08-14,0,0,0,0,0,0,0.18,0.9,1.548,3.564,2.808,4.212,8.676,14.508,21.168,25.128,14.58,7.704,0.396,0,0,0,0,0
부산복합운동장,1,2017-08-15,0,0,0,0,0,0,2.052,8.82,14.904,23.832,38.952,41.76,36,19.08,9.504,23.652,22.428,12.564,2.916,0,0,0,0,0
부산복합운동장,1,2017-08-16,0,0,0,0,0,0,0,10.872,8.568,10.224,6.552,18.036,16.74,12.708,27.864,51.084,23.832,15.66,0.864,0,0,0,0,0
부산복합운동장,1,2017-08-17,0,0,0,0,0,0,0.504,16.092,30.24,33.84,32.004,57.06,60.228,70.308,57.996,43.632,19.62,11.88,2.448,0,0,0,0,0
부산복합운동장,1,2017-08-18,0,0,0,0,0,0,2.088,11.556,18.612,30.528,44.712,62.82,98.496,92.304,79.596,52.344,26.712,15.12,1.98,0,0,0,0,0
부산복합운동장,1,2017-08-19,0,0,0,0,0,0,1.908,10.8,30.744,44.172,80.496,61.416,89.928,69.696,62.784,36.936,23.436,10.584,1.512,0,0,0,0,0
부산복합운동장,1,2017-08-20,0,0,0,0,0,0,0.036,9,20.448,24.624,30.672,55.332,71.352,69.192,79.488,42.696,27.468,14.472,4.104,0,0,0,0,0
부산복합운동장,1,2017-08-21,0,0,0,0,0,0,2.088,11.052,25.488,41.724,43.812,55.404,43.524,35.172,22.968,19.152,19.296,11.772,3.528,0,0,0,0,0
부산복합운동장,1,2017-08-22,0,0,0,0,0,0,1.26,11.412,23.076,39.744,23.688,32.904,43.632,37.764,35.172,31.644,14.724,11.916,0.828,0,0,0,0,0
부산복합운동장,1,2017-08-23,0,0,0,0,0,0,0.792,6.444,27.936,61.056,93.096,74.448,104.58,110.52,90.936,54,26.784,11.808,0.576,0,0,0,0,0
부산복합운동장,1,2017-08-24,0,0,0,0,0,0,0.432,6.12,20.808,61.128,91.044,121.824,131.652,122.652,89.604,59.472,26.28,6.984,1.368,0,0,0,0,0
부산복합운동장,1,2017-08-25,0,0,0,0,0,0,0.252,11.376,18.288,49.536,37.296,22.716,14.184,69.192,91.116,48.708,26.136,7.452,0.108,0,0,0,0,0
부산복합운동장,1,2017-08-26,0,0,0,0,0,0,0.54,9.576,32.868,63.936,92.052,127.62,129.636,120.06,85.176,58.32,19.44,10.296,2.232,0,0,0,0,0
부산복합운동장,1,2017-08-27,0,0,0,0,0,0,0.288,6.588,31.392,62.892,97.344,126.54,133.02,126.396,96.948,59.796,27.792,5.508,0.252,0,0,0,0,0
부산복합운동장,1,2017-08-28,0,0,0,0,0,0,1.548,9.324,30.06,61.596,93.384,111.78,95.832,121.176,89.1,54.72,26.928,7.308,0.972,0,0,0,0,0
부산복합운동장,1,2017-08-29,0,0,0,0,0,0,1.188,13.536,24.984,14.796,28.476,77.832,100.224,115.2,91.08,56.52,29.88,8.388,1.728,0,0,0,0,0
부산복합운동장,1,2017-08-30,0,0,0,0,0,0,1.008,6.192,10.476,42.696,59.4,83.844,90.108,102.996,72.18,53.28,24.372,9.216,0.108,0,0,0,0,0
부산복합운동장,1,2017-08-31,0,0,0,0,0,0,0.18,6.516,33.372,66.636,92.196,111.96,123.804,101.196,79.596,38.556,18.972,8.496,0.576,0,0,0,0,0
부산복합운동장,1,2017-09-01,0,0,0,0,0,0,0.612,5.904,21.276,38.916,91.332,95.904,137.736,127.836,97.668,62.208,28.152,5.256,0.036,0,0,0,0,0
부산복합운동장,1,2017-09-02,0,0,0,0,0,0,0.072,6.768,34.344,67.608,94.392,95.112,77.004,60.588,49.104,43.308,23.544,9.576,0.612,0,0,0,0,0
부산복합운동장,1,2017-09-03,0,0,0,0,0,0,0.108,7.056,33.768,56.7,69.984,113.148,109.8,127.548,91.8,55.26,28.836,5.436,0.612,0,0,0,0,0
부산복합운동장,1,2017-09-04,0,0,0,0,0,0,0,1.512,7.776,17.316,38.34,70.344,96.264,88.344,73.872,41.292,17.496,6.372,0.18,0,0,0,0,0
부산복합운동장,1,2017-09-05,0,0,0,0,0,0,0.036,9.432,21.168,32.148,28.62,18.972,39.636,33.3,18.468,16.884,6.048,1.152,0,0,0,0,0,0
부산복합운동장,1,2017-09-06,0,0,0,0,0,0,0.036,1.08,5.364,14.652,22.968,16.452,29.952,29.736,10.764,5.616,0.432,0,0,0,0,0,0,0
부산복합운동장,1,2017-09-07,0,0,0,0,0,0,0.144,3.024,11.448,16.452,39.168,32.4,33.48,44.172,40.716,29.484,18.684,13.824,1.116,0,0,0,0,0
부산복합운동장,1,2017-09-08,0,0,0,0,0,0,0.684,9.396,32.94,64.404,98.784,124.128,130.392,109.116,82.836,49.968,23.904,6.444,0.036,0,0,0,0,0
부산복합운동장,1,2017-09-09,0,0,0,0,0,0,1.476,10.26,30.6,50.112,77.364,95.832,116.568,95.22,62.1,41.04,24.228,9.468,0.216,0,0,0,0,0
부산복합운동장,1,2017-09-10,0,0,0,0,0,0,1.44,10.296,29.556,53.424,75.852,98.316,84.744,108.36,82.404,58.32,16.452,2.88,0.036,0,0,0,0,0
부산복합운동장,1,2017-09-11,0,0,0,0,0,0,0,0,0,0.108,0.144,6.84,29.232,56.088,15.984,31.716,17.28,0.576,0,0,0,0,0,0
부산복합운동장,1,2017-09-12,0,0,0,0,0,0,0.18,7.956,34.128,65.772,100.944,130.068,134.208,124.812,90.036,51.804,25.344,4.968,0.144,0,0,0,0,0
부산복합운동장,1,2017-09-13,0,0,0,0,0,0,0.072,6.48,37.008,71.784,105.552,131.976,136.224,125.748,93.78,59.652,25.236,4.176,0.036,0,0,0,0,0
부산복합운동장,1,2017-09-14,0,0,0,0,0,0,0.108,8.46,35.856,54.684,102.78,130.608,141.012,128.412,94.824,60.948,26.028,8.352,0.396,0,0,0,0,0
부산복합운동장,1,2017-09-15,0,0,0,0,0,0,0.612,11.736,25.596,43.848,62.784,78.696,71.064,65.196,48.168,31.428,16.56,5.688,0,0,0,0,0,0
부산복합운동장,1,2017-09-16,0,0,0,0,0,0,0.072,5.904,12.528,23.148,30.492,32.616,27.72,39.924,31.104,18.792,12.78,5.112,0,0,0,0,0,0
부산복합운동장,1,2017-09-17,0,0,0,0,0,0,0,0.036,6.084,10.116,11.268,15.624,26.46,52.776,62.496,21.672,15.804,4.32,0.072,0,0,0,0,0
부산복합운동장,1,2017-09-18,0,0,0,0,0,0,0.252,9.216,35.208,67.068,93.42,114.12,114.552,120.24,87.84,53.748,22.032,4.284,0,0,0,0,0,0
부산복합운동장,1,2017-09-19,0,0,0,0,0,0,0.144,8.532,29.484,59.544,71.352,94.788,96.804,53.352,43.776,41.508,12.996,4.284,0,0,0,0,0,0
부산복합운동장,1,2017-09-20,0,0,0,0,0,0,0.18,11.088,17.46,21.816,34.02,40.32,49.608,42.768,58.14,36,17.712,6.228,0,0,0,0,0,0
부산복합운동장,1,2017-09-21,0,0,0,0,0,0,0.108,7.164,30.816,59.148,90.864,90.432,104.58,104.94,77.976,52.2,21.672,5.544,0.108,0,0,0,0,0
부산복합운동장,1,2017-09-22,0,0,0,0,0,0,0.324,7.74,23.112,39.276,61.164,102.168,116.604,84.204,89.136,53.136,20.844,3.6,0,0,0,0,0,0
부산복합운동장,1,2017-09-23,0,0,0,0,0,0,0,6.84,23.364,29.844,68.904,62.928,63,48.888,54.324,34.776,17.424,4.5,0,0,0,0,0,0
부산복합운동장,1,2017-09-24,0,0,0,0,0,0,0.9,7.74,24.624,60.84,98.748,122.292,127.584,113.616,81.144,47.988,20.412,4.464,0,0,0,0,0,0
부산복합운동장,1,2017-09-25,0,0,0,0,0,0,0.288,8.388,30.924,57.42,90.936,114.732,118.692,110.412,81.576,48.096,17.856,5,1,0,0,0,0,0
부산복합운동장,1,2017-09-26,0,0,0,0,0,0,0,11,34,69,104,132,137,124,88,49,24,5,0,0,0,0,0,0
부산복합운동장,1,2017-09-27,0,0,0,0,0,0,0,1,2,6,16,23,12,21,17,15,8,1,0,0,0,0,0,0
부산복합운동장,1,2017-09-28,0,0,0,0,0,0,0,12,39,52,83,107,88,34.236,86.616,50.184,16.884,3.888,0,0,0,0,0,0
부산복합운동장,1,2017-09-29,0,0,0,0,0,0,0.036,9.18,40.68,77.184,113.724,128.592,140.364,125.568,91.26,54.108,20.232,1.98,0,0,0,0,0,0
부산복합운동장,1,2017-09-30,0,0,0,0,0,0,0.036,9.288,38.556,71.676,108.684,131.796,135.468,124.776,89.64,52.668,19.116,1.764,0,0,0,0,0,0
부산복합운동장,1,2017-10-01,0,0,0,0,0,0,0,6.372,21.78,22.968,32.472,22.86,17.064,22.968,16.272,14.652,1.512,0.036,0,0,0,0,0,0
부산복합운동장,1,2017-10-02,0,0,0,0,0,0,0,0.036,0.9,8.46,20.628,34.776,59.328,52.596,70.488,38.124,3.204,0,0,0,0,0,0,0
부산복합운동장,1,2017-10-03,0,0,0,0,0,0,0.324,8.892,37.512,69.372,102.132,117,58.464,98.136,86.832,50.688,19.224,2.916,0,0,0,0,0,0
부산복합운동장,1,2017-10-04,0,0,0,0,0,0,0,8.244,21.852,34.092,63.36,71.568,63.252,110.592,90.324,45.612,11.34,1.116,0,0,0,0,0,0
부산복합운동장,1,2017-10-05,0,0,0,0,0,0,0,1.548,5.472,21.564,84.852,86.184,53.1,53.496,21.06,13.068,3.924,0.432,0,0,0,0,0,0
부산복합운동장,1,2017-10-06,0,0,0,0,0,0,0,0,0.9,5.58,8.244,12.204,25.956,17.82,18.288,39.024,19.8,2.772,0,0,0,0,0,0
부산복합운동장,1,2017-10-07,0,0,0,0,0,0,0.072,7.2,35.028,56.628,79.056,51.372,52.56,28.62,29.232,20.124,6.12,0.36,0,0,0,0,0,0
부산복합운동장,1,2017-10-08,0,0,0,0,0,0,0,9,36.216,71.892,94.032,94.68,135.324,121.608,73.512,47.448,16.092,1.116,0,0,0,0,0,0
부산복합운동장,1,2017-10-09,0,0,0,0,0,0,0,8.316,35.136,66.996,99.504,124.344,129.78,116.532,82.332,45.828,15.048,0.972,0,0,0,0,0,0
부산복합운동장,1,2017-10-10,0,0,0,0,0,0,0,6.624,34.092,66.168,100.08,122.472,118.692,108.72,77.184,43.74,15.228,1.116,0,0,0,0,0,0
부산복합운동장,1,2017-10-11,0,0,0,0,0,0,0,6.732,16.452,43.596,80.208,95.004,45.324,29.376,23.472,17.496,3.816,0.072,0,0,0,0,0,0
부산복합운동장,1,2017-10-12,0,0,0,0,0,0,0,0.072,2.34,6.732,3.816,7.488,10.8,15.912,5.616,1.908,0.036,0,0,0,0,0,0,0
부산복합운동장,1,2017-10-13,0,0,0,0,0,0,0,4.932,40.68,75.6,110.952,134.136,139.824,121.572,86.148,48.996,16.488,1.908,0,0,0,0,0,0
부산복합운동장,1,2017-10-14,0,0,0,0,0,0,0,2.304,13.644,23.688,49.212,123.228,110.196,78.012,87.624,38.88,17.46,0.648,0,0,0,0,0,0
부산복합운동장,1,2017-10-15,0,0,0,0,0,0,0,0.648,4.716,17.28,24.84,30.924,30.96,25.236,19.908,11.556,3.528,0,0,0,0,0,0,0
부산복합운동장,1,2017-10-16,0,0,0,0,0,0,0,0.54,6.84,12.852,23.76,39.348,39.888,32.292,20.232,14.94,5.04,0,0,0,0,0,0,0
부산복합운동장,1,2017-10-17,0,0,0,0,0,0,0,3.708,9.324,16.632,23.652,42.912,30.708,59.796,30.276,18.9,7.812,0.216,0,0,0,0,0,0
부산복합운동장,1,2017-10-18,0,0,0,0,0,0,0,1.656,7.092,10.296,14.76,21.636,23.508,28.44,17.208,13.788,3.276,0,0,0,0,0,0,0
부산복합운동장,1,2017-10-19,0,0,0,0,0,0,0,5.256,21.204,46.692,79.452,93.312,109.512,61.812,60.732,21.492,13.932,0.324,0,0,0,0,0,0
부산복합운동장,1,2017-10-20,0,0,0,0,0,0,0,7.668,38.16,68.652,97.056,97.56,54.252,75.636,84.636,44.28,13.464,0.504,0,0,0,0,0,0
부산복합운동장,1,2017-10-21,0,0,0,0,0,0,0,7.38,36.972,64.98,100.512,96.12,89.244,81.36,84.24,46.548,16.488,0.72,0,0,0,0,0,0
부산복합운동장,1,2017-10-22,0,0,0,0,0,0,0,0,1.944,34.452,54.612,102.672,125.64,120.672,76.572,37.8,10.548,0.684,0,0,0,0,0,0
부산복합운동장,1,2017-10-23,0,0,0,0,0,0,0,2.736,28.188,55.008,85.032,131.04,82.764,57.24,64.476,28.98,11.232,1.116,0,0,0,0,0,0
부산복합운동장,1,2017-10-24,0,0,0,0,0,0,0,10.26,24.156,36.072,84.168,58.932,32.112,13.284,1.8,7.452,2.916,0.252,0,0,0,0,0,0
부산복합운동장,1,2017-10-25,0,0,0,0,0,0,0,7.308,38.736,72.972,108.54,131.112,129.24,112.284,75.78,41.076,12.024,0.324,0,0,0,0,0,0
부산복합운동장,1,2017-10-26,0,0,0,0,0,0,0,8.64,34.956,69.732,95.22,80.208,94.788,83.232,69.876,35.064,6.552,0.972,0,0,0,0,0,0
부산복합운동장,1,2017-10-27,0,0,0,0,0,0,0,5.652,34.308,41.328,91.8,113.004,130.752,98.352,47.592,35.352,13.284,0.324,0,0,0,0,0,0
부산복합운동장,1,2017-10-28,0,0,0,0,0,0,0,2.628,14.508,27.18,41.184,51.84,34.776,25.452,11.016,7.524,0.576,0,0,0,0,0,0,0
부산복합운동장,1,2017-10-29,0,0,0,0,0,0,0,2.016,26.676,71.1,107.964,130.392,131.94,111.816,68.616,31.608,10.116,0.288,0,0,0,0,0,0
부산복합운동장,1,2017-10-30,0,0,0,0,0,0,0,6.048,39.06,74.736,113.796,137.52,139.356,122.436,84.672,45.864,11.664,0.036,0,0,0,0,0,0
부산복합운동장,1,2017-10-31,0,0,0,0,0,0,0,5.652,39.96,77.256,115.596,141.12,141.84,124.056,83.628,44.532,10.332,0,0,0,0,0,0,0
부산복합운동장,1,2017-11-01,0,0,0,0,0,0,0,4.176,35.568,74.304,111.204,135.216,135.144,116.64,79.272,42.84,9.576,0.036,0,0,0,0,0,0
부산복합운동장,1,2017-11-02,0,0,0,0,0,0,0,4.248,32.94,68.292,101.736,113.868,112.644,103.464,66.492,32.004,8.424,0.504,0,0,0,0,0,0
부산복합운동장,1,2017-11-03,0,0,0,0,0,0,0,3.492,30.708,64.8,98.784,121.248,122.508,108.18,68.544,32.436,7.92,0,0,0,0,0,0,0
부산복합운동장,1,2017-11-04,0,0,0,0,0,0,0,3.924,34.308,70.56,96.912,106.128,131.94,120.6,53.892,12.816,7.668,0,0,0,0,0,0,0
부산복합운동장,1,2017-11-05,0,0,0,0,0,0,0,3.852,36.072,74.196,110.016,135.972,133.632,117.936,80.172,42.876,9.396,0,0,0,0,0,0,0
부산복합운동장,1,2017-11-06,0,0,0,0,0,0,0,3.564,30.06,70.668,101.844,129.744,127.98,114.084,77.112,41.04,8.28,0,0,0,0,0,0,0
부산복합운동장,1,2017-11-07,0,0,0,0,0,0,0,4.464,26.388,40.14,44.748,70.164,76.788,39.168,25.776,11.844,4.284,0,0,0,0,0,0,0
부산복합운동장,1,2017-11-08,0,0,0,0,0,0,0,3.456,19.188,44.676,69.732,110.736,127.332,110.448,72.288,35.928,6.984,0,0,0,0,0,0,0
부산복합운동장,1,2017-11-09,0,0,0,0,0,0,0,2.736,26.496,60.264,93.348,116.28,119.736,105.336,70.488,35.028,7.38,0.036,0,0,0,0,0,0
부산복합운동장,1,2017-11-10,0,0,0,0,0,0,0,2.484,27.684,59.544,87.192,105.192,80.856,65.268,38.124,22.716,7.416,0,0,0,0,0,0,0
부산복합운동장,1,2017-11-11,0,0,0,0,0,0,0,2.448,27.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산복합운동장,1,2017-11-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산복합운동장,1,2017-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산복합운동장,1,2017-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산복합운동장,1,2017-11-15,0,0,0,0,0,0,0,0,0,0,93.168,128.808,127.008,70.776,43.596,34.272,6.3,0,0,0,0,0,0,0
부산복합운동장,1,2017-11-16,0,0,0,0,0,0,0,1.836,28.224,66.276,101.7,129.384,131.436,109.152,72.864,36.972,6.192,0,0,0,0,0,0,0
부산복합운동장,1,2017-11-17,0,0,0,0,0,0,0,1.404,12.132,26.64,43.884,56.376,62.712,75.276,31.5,15.264,5.472,0,0,0,0,0,0,0
